operator,rarity,class,promotion_level,level,hp,attack,defense,resistance,redeployment_time,dp_cost,block_count,attack_interval,cn_release_date,global_release_date,is_limited
Flamebringer,5.0,Guard,0,21,1758,487,101,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,22,1771,491,102,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,23,1784,495,103,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,24,1797,499,103,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,25,1810,503,104,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,26,1824,506,105,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,27,1837,510,106,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,28,1850,514,106,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,29,1863,518,107,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,30,1876,522,108,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,31,1889,526,109,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,32,1902,530,109,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,33,1915,534,110,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,34,1928,538,111,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,35,1941,542,112,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,36,1955,546,112,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,37,1968,550,113,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,38,1981,554,114,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,39,1994,558,115,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,40,2007,562,115,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,41,2020,566,116,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,42,2033,569,117,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,43,2046,573,118,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,44,2059,577,118,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,45,2072,581,119,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,46,2086,585,120,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,47,2099,589,121,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,48,2112,593,121,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,49,2125,597,122,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,0,50,2138,601,123,0,80,18,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,1,2138,601,123,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,2,2149,603,124,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,3,2161,606,124,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,4,2172,608,125,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,5,2184,610,125,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,6,2195,613,126,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,7,2207,615,126,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,8,2218,617,127,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,9,2230,620,127,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,10,2241,622,128,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,11,2253,624,129,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,12,2264,627,129,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,13,2276,629,130,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,14,2287,631,130,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,15,2299,633,131,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,16,2310,636,131,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,17,2322,638,132,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,18,2333,640,132,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,19,2345,643,133,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,20,2356,645,133,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,21,2368,647,134,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,22,2379,650,135,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,23,2391,652,135,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,24,2402,654,136,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,25,2413,657,136,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,26,2425,659,137,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,27,2436,661,137,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,28,2448,664,138,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,29,2459,666,138,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,30,2471,668,139,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,31,2482,671,140,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,32,2494,673,140,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,33,2505,675,141,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,34,2517,678,141,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,35,2528,680,142,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,36,2540,682,142,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,37,2551,684,143,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,38,2563,687,143,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,39,2574,689,144,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,40,2586,691,144,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,41,2597,694,145,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,42,2609,696,146,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,43,2620,698,146,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,44,2632,701,147,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,45,2643,703,147,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,46,2655,705,148,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,47,2666,708,148,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,48,2677,710,149,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,49,2689,712,149,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,50,2700,715,150,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,51,2712,717,151,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,52,2723,719,151,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,53,2735,722,152,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,54,2746,724,152,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,55,2758,726,153,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,56,2769,729,153,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,57,2781,731,154,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,58,2792,733,154,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,59,2804,735,155,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,60,2815,738,155,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,61,2827,740,156,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,62,2838,742,157,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,63,2850,745,157,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,64,2861,747,158,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,65,2873,749,158,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,66,2884,752,159,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,67,2896,754,159,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,68,2907,756,160,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,69,2919,759,160,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,1,70,2930,761,161,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,1,2930,761,161,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,2,2942,763,161,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,3,2955,765,162,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,4,2967,767,162,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,5,2979,769,163,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,6,2992,771,163,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,7,3004,773,164,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,8,3017,775,164,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,9,3029,777,164,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,10,3041,779,165,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,11,3054,781,165,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,12,3066,783,166,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,13,3078,785,166,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,14,3091,787,167,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,15,3103,789,167,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,16,3116,791,167,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,17,3128,793,168,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,18,3140,795,168,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,19,3153,797,169,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,20,3165,799,169,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,21,3177,801,170,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,22,3190,803,170,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,23,3202,805,170,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,24,3214,807,171,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,25,3227,809,171,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,26,3239,811,172,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,27,3252,813,172,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,28,3264,815,173,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,29,3276,817,173,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,30,3289,819,173,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,31,3301,821,174,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,32,3313,823,174,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,33,3326,825,175,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,34,3338,827,175,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,35,3350,829,176,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,36,3363,831,176,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,37,3375,833,176,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,38,3388,835,177,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,39,3400,837,177,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,40,3412,839,178,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,41,3425,840,178,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,42,3437,842,179,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,43,3449,844,179,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,44,3462,846,180,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,45,3474,848,180,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,46,3487,850,180,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,47,3499,852,181,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,48,3511,854,181,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,49,3524,856,182,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,50,3536,858,182,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,51,3548,860,183,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,52,3561,862,183,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,53,3573,864,183,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,54,3585,866,184,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,55,3598,868,184,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,56,3610,870,185,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,57,3623,872,185,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,58,3635,874,186,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,59,3647,876,186,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,60,3660,878,186,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,61,3672,880,187,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,62,3684,882,187,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,63,3697,884,188,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,64,3709,886,188,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,65,3721,888,189,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,66,3734,890,189,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,67,3746,892,189,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,68,3759,894,190,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,69,3771,896,190,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,70,3783,898,191,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,71,3796,900,191,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,72,3808,902,192,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,73,3820,904,192,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,74,3833,906,192,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,75,3845,908,193,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,76,3858,910,193,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,77,3870,912,194,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,78,3882,914,194,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,79,3895,916,195,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Flamebringer,5.0,Guard,2,80,3907,918,195,0,80,20,1,1.5,10/15/2019,3/25/2020,0.0
Breeze,5.0,Medic,0,1,745,125,72,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,2,750,127,73,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,3,756,128,73,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,4,761,130,74,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,5,766,131,74,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,6,772,133,75,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,7,777,134,75,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,8,783,136,76,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,9,788,138,76,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,10,793,139,77,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,11,799,141,77,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,12,804,142,78,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,13,809,144,78,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,14,815,145,79,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,15,820,147,79,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,16,826,149,80,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,17,831,150,80,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,18,836,152,81,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,19,842,153,81,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,20,847,155,82,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,21,852,156,82,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,22,858,158,83,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,23,863,160,83,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,24,868,161,84,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,25,874,163,84,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,26,879,164,85,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,27,885,166,85,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,28,890,167,86,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,29,895,169,86,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,30,901,171,87,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,31,906,172,87,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,32,911,174,88,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,33,917,175,88,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,34,922,177,89,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,35,927,178,89,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,36,933,180,90,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,37,938,182,90,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,38,944,183,91,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,39,949,185,91,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,40,954,186,92,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,41,960,188,92,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,42,965,189,93,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,43,970,191,93,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,44,976,193,94,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,45,981,194,94,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,46,987,196,95,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,47,992,197,95,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,48,997,199,96,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,49,1003,200,96,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,0,50,1008,202,97,0,70,15,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,1,1008,202,97,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,2,1012,203,97,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,3,1015,204,98,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,4,1019,205,98,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,5,1023,206,99,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,6,1026,207,99,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,7,1030,208,100,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,8,1034,209,100,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,9,1037,210,100,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,10,1041,211,101,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,11,1045,212,101,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,12,1048,213,102,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,13,1052,215,102,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,14,1055,216,102,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,15,1059,217,103,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,16,1063,218,103,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,17,1066,219,104,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,18,1070,220,104,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,19,1074,221,105,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,20,1077,222,105,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,21,1081,223,105,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
Breeze,5.0,Medic,1,22,1085,224,106,0,70,17,1,2.85,11/1/2019,5/20/2020,0.0
