Date,Sales Amount
2018-05-04,77197
2016-04-14,38802
2017-10-20,109749
2017-11-04,133782
2019-11-03,274263
2017-07-06,307510
2016-03-25,422866
2017-04-12,494321
2019-07-15,118837
2020-05-11,471824
2019-07-06,202860
2016-10-23,9848
2019-01-15,280159
2019-05-28,28555
2019-11-16,129981
2016-03-04,284610
2019-11-05,29385
2016-07-17,55646
2016-03-26,23147
2017-08-05,142149
2017-03-14,202318
2017-11-15,19902
2018-02-10,256914
2018-10-12,47934
2016-12-31,175107
2020-07-09,104624
2020-08-03,189994
2018-01-18,179638
2018-04-02,112113
2017-08-15,16564
2016-11-05,153844
2018-09-07,103746
2018-06-30,242978
2019-05-06,342510
2019-11-16,220121
2016-01-09,459218
2019-05-15,40859
2017-08-30,73025
2020-10-26,472653
2019-09-06,204979
2020-07-14,324878
2019-02-24,429047
2016-09-14,349226
2019-03-20,427661
2018-08-20,192676
2017-02-20,462184
2018-03-05,150741
2018-05-11,147996
2017-11-12,461007
2020-07-24,206033
2020-06-18,309577
2020-01-04,39105
2018-04-24,250926
2016-03-22,189215
2018-04-25,357134
2016-08-04,322498
2018-11-15,143885
2020-05-10,488641
2019-10-14,135623
2020-12-11,74836
2016-05-13,72630
2017-09-11,327973
2017-06-28,458025
2020-10-12,400118
2018-10-10,26312
2019-08-21,428138
2017-08-30,359565
2019-04-01,278452
2016-09-09,193398
2018-09-08,230674
2018-08-11,483602
2018-01-27,229010
2016-07-07,293444
2016-06-22,207958
2018-04-26,325039
2019-12-12,145899
2017-01-23,141431
2019-02-13,113334
2016-04-30,291914
2020-10-21,41999
2018-10-05,396785
2018-01-07,314045
2016-11-30,489524
2017-01-30,96851
2018-11-28,316648
2017-11-03,238871
2017-11-12,197385
2019-07-24,261676
2018-02-17,79291
2020-01-26,101689
2020-08-22,76716
2016-01-14,303456
2017-04-10,319100
2018-09-11,474703
2019-12-31,279140
2017-04-13,369748
2018-11-01,425785
2017-11-21,347521
2018-09-19,85919
2020-05-23,102147
2020-11-11,188105
2016-06-02,3072
2020-09-09,382610
2018-06-28,260117
2020-01-19,298951
2018-04-22,451285
2017-10-30,490390
2019-02-08,436025
2017-05-16,158985
2016-11-11,96399
2018-01-06,136356
2020-04-02,288230
2020-10-15,39519
2017-06-05,287552
2020-03-18,290248
2019-02-02,401352
2017-06-11,382406
2020-03-24,305122
2016-10-15,322932
2018-04-17,249684
2018-08-22,177038
2020-07-28,400749
2017-11-15,354873
2017-02-10,436658
2020-07-31,480519
2020-05-31,391780
2019-02-26,318928
2020-03-26,207349
2018-06-07,366957
2018-06-13,284888
2018-02-04,329880
2017-04-16,234542
2019-12-28,377015
2019-02-24,488801
2018-08-01,146044
2019-04-10,118994
2018-04-13,94581
2020-04-07,1168
2016-11-06,469399
2019-11-07,384583
2019-03-05,220646
2020-01-19,371423
2016-04-23,340218
2020-05-18,243157
2017-06-07,253068
2018-04-27,160168
2017-12-11,101684
2016-10-20,89041
2016-01-13,339049
2020-04-24,430715
2020-03-08,463021
2017-07-15,12211
2020-08-21,324700
2016-07-03,324881
2016-05-06,66202
2019-09-22,24117
2017-02-12,315815
2020-11-05,158741
2017-02-06,436872
2016-11-13,318248
2016-01-31,261847
2016-05-18,410550
2017-03-16,236038
2019-03-03,290960
2020-02-14,163763
2019-09-19,420789
2019-09-29,43569
2017-07-22,483599
2018-12-17,471288
2018-12-12,210491
2016-12-20,53860
2017-11-01,28839
2020-07-25,427369
2016-12-24,385961
2018-09-19,78328
2019-07-26,433388
2019-06-21,70665
2019-03-27,195917
2018-01-27,322619
2020-05-21,148192
2016-09-03,396145
2018-01-28,458120
2018-11-06,233156
2016-05-16,268558
2016-11-14,58109
2018-12-18,201865
2016-05-14,194544
2018-06-24,83747
2017-07-25,426540
2016-07-15,300243
2017-09-17,63846
2016-06-16,196086
2016-07-18,213526
2019-10-11,290866
2017-03-24,242673
2020-07-02,9826
2018-12-17,102082
2016-11-21,459432
2017-09-15,42305
2017-12-05,64339
2018-11-19,324713
2019-06-09,217411
2019-03-30,82277
2020-12-04,30856
2017-05-10,133585
2018-03-07,256292
2018-10-19,239834
2020-12-26,56491
2016-11-06,165676
2017-12-21,159429
2019-04-25,383323
2016-09-12,222142
2019-04-15,310340
2018-06-05,76578
2016-03-19,387137
2018-01-11,278417
2017-06-02,135183
2016-12-09,426454
2016-07-01,392974
2019-10-25,166953
2019-01-29,244208
2017-10-02,289511
2018-06-06,353666
2019-01-23,156618
2016-10-20,432156
2020-02-18,147091
2018-06-14,394895
2016-01-17,460791
2020-10-31,423870
2017-09-01,494380
2017-03-22,297439
2018-03-28,102860
2017-03-26,65411
2018-11-04,257476
2016-05-18,155053
2020-02-29,239799
2020-06-15,452880
2018-09-10,278000
2018-07-15,429473
2016-06-07,38685
2017-04-19,425569
2019-01-05,483646
2020-02-19,1006
2016-09-29,330887
2020-09-01,492227
2018-12-05,444357
2019-07-05,401678
2016-08-31,218632
2020-01-17,87970
2019-11-21,335805
2020-02-12,359047
2018-08-09,120106
2019-10-18,352141
2020-04-11,419483
2018-12-14,36510
2018-05-01,453277
2018-07-26,214196
2018-01-06,476608
2020-12-15,339229
2018-02-12,145007
2018-07-22,317232
2018-04-15,420883
2020-12-26,250943
2018-11-24,174979
2020-06-26,182128
2018-09-22,445753
2019-02-27,355351
2020-10-07,496536
2016-03-04,498297
2019-10-19,466957
2018-03-29,466610
2018-03-09,3714
2017-12-03,217994
2020-06-26,442778
2018-02-03,435248
2017-04-16,342755
2019-03-30,147738
2017-10-03,227240
2018-02-18,257215
2020-04-09,463645
2018-07-31,260432
2016-11-17,21653
2019-09-09,245976
2017-04-30,79254
2019-07-12,85435
2016-05-10,437858
2017-05-22,34838
2017-04-09,212829
2017-03-18,45372
2017-08-13,485350
2017-01-12,340041
2018-01-06,237389
2019-01-10,368599
2016-08-10,405063
2020-09-28,78394
2020-12-03,469840
2019-02-26,303334
2019-11-16,150536
2016-07-02,232133
2019-06-22,409155
2019-08-01,273694
2017-04-20,333083
2018-05-06,74281
2018-09-19,411731
2020-05-06,196992
2018-03-28,9614
2017-04-19,134857
2019-07-22,275830
2019-10-29,256726
2017-04-28,66517
2020-11-22,203832
2017-08-28,106690
2020-12-29,39468
2017-12-17,178133
2019-07-14,315784
2016-03-02,152541
2016-01-03,952
2017-04-24,114264
2020-11-22,248260
2016-03-23,335486
2019-07-17,222582
2017-09-06,318541
2019-04-13,349964
2020-11-02,448040
2018-12-20,467174
2018-03-19,200209
2020-02-18,153961
2016-02-09,368853
2018-11-10,241087
2020-02-03,383819
2016-05-15,8462
2020-08-16,70828
2018-10-06,495416
2020-06-10,64252
2017-10-04,251581
2016-06-21,127605
2016-09-24,108842
2016-06-07,270851
2018-01-17,79459
2019-07-23,180565
2016-07-30,84416
2018-12-04,284285
2019-06-05,258841
2019-09-28,301457
2016-06-12,499250
2020-12-13,164128
2020-12-07,60501
2018-09-14,65052
2016-07-08,380221
2018-09-13,49000
2019-05-03,9554
2018-02-12,410361
2018-06-09,38047
2019-02-18,267091
2020-09-20,241665
2020-07-08,49678
2016-09-24,201036
2017-03-27,343160
2018-06-28,267278
2016-01-27,375886
2016-08-21,496135
2019-05-11,329707
2016-10-28,178226
2016-06-12,229966
2018-06-26,369244
2017-06-03,55004
2019-07-17,46680
2020-10-23,151698
2016-04-04,396221
2020-11-05,77949
2016-07-10,266338
2016-04-19,309859
2020-10-09,364027
2020-06-16,367092
2018-11-20,89095
2018-10-17,56745
2016-07-20,21211
2018-08-27,437520
2020-01-24,376060
2017-05-12,67809
2020-10-15,174158
2019-12-31,190668
2019-07-27,328250
2016-08-30,442851
2016-11-08,224404
2017-12-14,366712
2016-09-27,186630
2020-03-23,44496
2020-03-11,78403
2017-09-02,413048
2019-10-09,391702
2017-02-25,73243
2017-08-12,33754
2016-03-30,108770
2017-12-04,266566
2016-08-02,357720
2020-08-07,171501
2017-05-21,496447
2017-04-03,394336
2019-03-18,67315
2020-07-13,401181
2020-07-15,112189
2017-02-20,246115
2020-12-03,15525
2018-07-20,37747
2019-11-23,451467
2018-05-31,181083
2020-10-28,176469
2020-12-16,217774
2018-01-09,21586
2017-08-10,115219
2020-07-10,265090
2017-10-07,174736
2019-08-13,310294
2019-11-05,47841
2016-07-02,162949
2018-04-29,49028
2018-11-23,329632
2019-02-18,194687
2019-01-03,68302
2020-01-28,244253
2016-07-20,277809
2017-02-12,73149
2016-10-19,222915
2018-03-18,374123
2020-09-05,242050
2020-02-18,41521
2019-04-27,97135
2020-02-12,65307
2017-08-08,151398
2019-09-08,450696
2017-11-14,125128
2018-05-11,344060
2016-11-24,199020
2020-02-08,257232
2018-10-30,74503
2020-10-08,219527
2018-03-29,392465
2016-09-28,401447
2018-07-21,293493
2019-04-10,468135
2018-04-19,330568
2017-05-19,314917
2020-12-17,355019
2019-10-01,223042
2019-06-09,471508
2019-07-05,437360
2019-07-18,6676
2020-07-29,177944
2020-07-15,78128
2016-03-15,455850
2019-08-31,379531
2019-03-25,117268
2017-01-30,54013
2016-01-13,352194
2019-09-23,294638
2019-02-26,444657
2019-03-21,230034
2017-11-21,85939
2017-05-20,376739
2018-10-20,428396
2016-06-03,486380
2020-03-15,312491
2018-11-27,334504
2017-02-14,78880
2016-03-28,194018
2018-02-24,397243
2016-02-15,346261
2019-07-22,96655
2019-09-02,399876
2019-12-13,335736
2018-08-08,21016
2018-05-24,222750
2019-01-27,323882
2018-04-22,151962
2020-07-12,168688
2016-08-14,208098
2016-07-19,59003
2018-01-29,211008
2017-08-29,486169
2020-04-09,474094
2016-09-05,339376
2019-12-16,289058
2016-04-28,7476
2018-09-28,463372
2018-08-18,184728
2020-04-08,424681
2017-01-01,488542
2016-08-13,307148
2020-03-30,63993
2019-03-19,497479
2018-10-13,277779
2016-07-21,230889
2016-11-30,150460
2020-02-07,379783
2017-04-04,123436
2016-10-24,464272
2018-09-24,401464
2020-01-06,121649
2016-08-06,320337
2019-01-09,382624
2020-11-06,241544
2017-04-26,74134
2019-10-22,148137
2016-10-09,253815
2017-03-12,314243
2020-02-21,18605
2019-10-01,406366
2018-12-03,15243
2020-07-14,436516
2017-12-14,70032
2016-04-04,457622
2017-01-22,353991
2016-04-22,390407
2018-05-01,383960
2020-05-23,322727
2018-09-04,396735
2016-12-26,317743
2016-02-13,67660
2019-04-14,314145
2018-08-31,426030
2019-10-08,201202
2020-10-15,493966
2018-09-08,475488
2020-03-04,407942
2019-07-15,146437
2020-11-28,83470
2019-02-28,86491
2020-03-12,110196
2017-12-25,375153
2020-04-03,194182
2016-09-30,140924
2019-10-13,149901
2020-04-22,16927
2018-10-27,132538
2020-06-15,83965
2020-03-25,240767
2017-10-04,236489
2017-11-06,420494
2020-08-22,92847
2020-01-30,15857
2016-05-28,274553
2020-07-02,218127
2019-03-12,430169
2016-01-07,68902
2016-04-22,397255
2020-11-01,323046
2019-04-26,360913
2020-10-17,367773
2017-04-20,459699
2018-04-05,385833
2020-04-07,90044
2018-11-20,18779
2019-01-04,474292
2018-08-30,187684
2019-01-04,489202
2019-07-02,25095
2019-05-04,149357
2018-09-01,175922
2017-09-26,1729
2019-10-04,383672
2018-11-02,126428
2017-04-25,175963
2018-04-08,16791
2018-12-02,156960
2020-01-09,374188
2016-06-01,87905
2016-04-02,335664
2018-03-14,47311
2019-06-18,116605
2019-11-20,284199
2019-11-19,245229
2016-08-26,115221
2017-05-23,208685
2017-03-12,372562
2019-04-11,422779
2017-02-13,56033
2020-03-30,222772
2020-08-30,329329
2020-02-02,136078
2017-10-07,389217
2016-09-22,125066
2016-05-26,231395
2017-03-03,165847
2020-08-19,218117
2017-06-22,190040
2018-07-17,46440
2020-05-08,171547
2018-08-15,12408
2017-02-08,314516
2018-02-16,241320
2016-01-17,472724
2017-06-27,218645
2017-03-04,332690
2018-03-20,370372
2017-05-09,420454
2017-04-28,414287
2016-08-20,248136
2016-02-09,145187
2019-11-08,232764
2019-07-13,446339
2016-06-24,378749
2017-08-25,423940
2019-04-12,351544
2019-08-26,227106
2017-06-11,123588
2017-08-05,179835
2018-01-26,199899
2020-11-27,312227
2019-05-25,14410
2017-12-17,155534
2016-02-15,434501
2016-06-17,115150
2019-09-08,86417
2017-04-23,485351
2016-11-05,81993
2018-09-02,314338
2017-06-10,53324
2020-09-06,432866
2020-01-14,498437
2016-09-03,32801
2017-09-15,198080
2017-02-15,168786
2018-09-30,184914
2019-05-01,62030
2020-05-03,110109
2018-12-15,83821
2020-03-17,473324
2019-10-08,41183
2018-10-12,213321
2019-09-20,128543
2016-06-08,351850
2018-10-14,413663
2016-12-06,303165
2018-04-10,382505
2017-09-13,30750
2017-06-10,335539
2018-09-23,186291
2020-11-03,33402
2016-10-21,277714
2016-06-16,469747
2018-07-10,366427
2016-12-25,322459
2019-02-07,313244
2018-12-14,222677
2020-07-15,257149
2016-12-17,443191
2016-09-06,97184
2016-12-04,280135
2019-11-15,156691
2017-02-01,279518
2016-07-03,266475
2018-10-10,43259
2019-05-18,265143
2018-10-24,154541
2017-12-12,99158
2020-11-13,46011
2017-07-26,457427
2019-11-19,143072
2020-01-25,68474
2016-06-18,306224
2017-06-27,302506
2017-03-20,422011
2016-03-18,238235
2020-01-15,202504
2017-11-29,217891
2020-12-28,440172
2018-10-16,272729
2019-02-05,434489
2020-06-19,308864
2018-06-25,488707
2018-06-10,407709
2019-05-05,296093
2017-08-30,332246
2016-10-14,486915
2016-07-06,427791
2019-04-10,77631
2018-06-22,421325
2019-03-30,326418
2019-04-13,333535
2020-05-31,147113
2019-05-08,439365
2019-07-19,3303
2020-05-07,50479
2018-07-02,478907
2016-07-23,332364
2020-09-18,499847
2019-01-11,230645
2017-11-11,441961
2017-03-30,74571
2019-09-30,263385
2016-01-13,165740
2017-08-11,119395
2020-07-25,128149
2017-03-27,116263
2017-11-17,198145
2017-10-13,183066
2019-07-01,212159
2019-08-08,498866
2016-06-23,489173
2016-05-02,29181
2020-07-01,439998
2017-10-18,189411
2016-11-17,355813
2018-11-28,69496
2020-06-14,459645
2018-03-04,112486
2017-10-18,456679
2020-11-09,423147
2016-11-18,343975
2020-02-21,369131
2019-09-21,25131
2016-10-25,126185
2018-09-16,206603
2016-08-27,472623
2016-10-27,166875
2019-08-28,455455
2018-04-02,362391
2018-01-07,480900
2020-04-30,321099
2016-10-07,108313
2020-01-21,80454
2018-08-21,67647
2017-10-17,311168
2020-03-23,145347
2019-02-01,319060
2017-03-30,268473
2017-03-25,435819
2018-08-15,276321
2016-07-26,390785
2019-05-06,92263
2019-12-09,443331
2017-03-24,201343
2020-08-06,312141
2018-07-26,416893
2017-01-18,306169
2017-11-04,7080
2018-03-21,214988
2018-02-15,270315
2016-08-12,56697
2016-03-22,300277
2019-01-02,245796
2020-04-25,41564
2016-03-17,450254
2020-08-18,127913
2020-12-20,374972
2019-06-16,291028
2020-07-10,305528
2017-01-14,435920
2016-10-21,123611
2019-02-17,119741
2018-05-07,161549
2016-10-08,465755
2019-09-08,346839
2018-10-07,211821
2016-09-03,76533
2020-08-17,407126
2016-06-04,488376
2020-10-26,27046
2016-02-12,85118
2018-03-19,386472
2018-09-08,191760
2016-12-06,111319
2019-08-09,277782
2016-09-28,107978
2020-05-24,368520
2020-11-04,129354
2019-10-06,188969
2017-08-17,403052
2018-03-05,164311
2019-06-23,171219
2019-12-06,390650
2020-09-30,434848
2020-11-15,380168
2020-02-21,149495
2016-06-27,406957
2020-05-10,490915
2019-08-05,319335
2016-02-14,339489
2017-10-30,382072
2017-11-08,5294
2019-06-10,200548
2017-05-30,482084
2016-03-15,152689
2020-07-28,88819
2018-11-14,423507
2017-01-25,167780
2017-06-30,277935
2016-02-27,431914
2020-06-10,211783
2017-07-30,473136
2017-07-16,452170
2017-12-21,30434
2016-11-12,484329
2016-05-11,420335
2017-05-26,427527
2016-10-27,250722
2017-01-06,165582
2018-07-04,8886
2016-10-31,22462
2020-01-02,246476
2020-10-22,294793
2016-07-09,383976
2020-07-26,368116
2019-02-14,119388
2017-09-07,477270
2016-03-14,60878
2017-12-13,335921
2018-08-23,374943
2017-05-15,331092
2019-08-07,48217
2018-05-17,155394
2016-01-29,292223
2018-01-28,374168
2018-06-30,124879
2019-10-08,158301
2017-10-30,72598
2016-03-10,217367
2018-10-20,65625
2020-11-19,323560
2019-06-10,437791
2019-02-04,120429
2018-04-11,40284
2016-12-26,232029
2019-06-25,39806
2016-09-18,416725
2017-11-07,413932
2019-05-06,133727
2017-05-17,69339
2016-01-23,312633
2018-07-09,458149
2020-03-14,166964
2017-06-25,98275
2019-09-30,292065
2019-02-21,306635
2020-10-28,96614
2018-03-18,352531
2019-06-11,329039
2019-04-01,67256
2017-09-19,71878
2020-12-21,182469
2018-03-07,259341
2018-06-16,474240
2016-01-09,369909
2019-10-08,10453
2020-02-12,415268
2018-08-28,188819
2018-09-26,209136
2020-09-10,148161
2018-03-27,168890
2016-04-10,102869
2016-05-10,448839
2020-10-17,297365
2016-09-25,96067
2018-03-29,158609
2018-08-20,393594
2018-07-01,73543
2019-03-19,474875
2019-09-26,219101
2018-01-19,345775
2019-05-04,462113
2016-02-22,226611
2020-11-25,413300
2017-07-28,281574
2019-06-14,116846
2018-09-27,425147
2018-10-20,151259
2018-09-27,452714
2017-03-28,316120
2020-03-16,264572
2020-03-12,301159
2017-08-26,456854
2017-04-17,74771
2016-09-22,410803
2018-01-01,196011
2018-02-18,376030
2016-04-27,156916
2017-04-24,461678
2020-11-15,53388
2017-12-23,198820
2020-10-17,253902
2018-06-14,294429
2017-05-03,81063
2019-02-28,119668
2020-09-12,152917
2017-05-16,485208
2020-01-20,239771
2019-09-03,9748
2019-01-01,126268
2018-12-05,223952
2016-07-02,433052
2016-06-02,366860
2017-08-05,221187
2016-08-20,181200
2016-04-28,447911
2020-07-21,382605
2016-12-20,455030
2018-09-18,39163
2018-02-23,21098
2018-04-25,132992
2019-01-04,244280
2016-12-13,248692
2017-07-31,21213
2016-08-30,430747
2017-06-21,29837
2016-11-27,207920
2018-12-29,142639
2016-12-15,265208
2017-09-04,183664
2019-11-13,414174
2016-02-28,277943
2019-11-12,346696
2018-05-24,21936
2017-12-07,118783
2019-09-20,54393
2020-05-07,225315
2018-04-14,472683
2018-08-24,198432
2016-10-25,321358
2019-07-20,70185
2016-06-19,265273
2019-03-27,139742
2018-12-07,341408
2016-10-08,446127
2020-06-05,282233
2017-10-05,107438
2017-09-30,154458
2019-03-25,281074
2019-11-13,200893
2020-01-26,270072
2020-10-12,54028
2020-01-31,7224
2017-09-28,33622
2018-06-03,226638
2020-11-14,209415
2018-04-26,28223
2018-08-07,312739
2018-04-12,33428
2018-08-24,47965
2016-01-28,115517
2018-06-28,395907
2017-07-24,338799
2019-01-26,128410
2016-04-15,176947
2018-05-30,225005
2016-07-01,102477
2016-10-12,132902
2018-10-28,399303
2016-12-15,422848
2018-12-03,428287
2018-11-25,479219
2019-07-19,319202
2019-12-17,53796
2019-06-11,185700
2018-02-28,257795
2016-06-24,135288
2016-02-18,299391
2017-01-07,310965
2016-02-26,151787
2017-04-24,61914
2018-03-25,487555
2020-10-07,440424
2017-11-12,28542
2020-10-09,335734
2017-05-21,439568
2019-11-05,153055
2019-12-08,433678
2016-07-03,220088
2016-02-08,300010
2020-04-28,118666
2016-05-02,52632
2018-01-22,416608
2017-05-14,305585
2017-11-18,402913
2020-02-25,50204
2018-04-25,62991
2016-01-31,164933
2017-02-06,462476
2017-09-22,81141
2018-09-27,345398
2020-10-31,457556
2017-08-05,481218
2018-05-10,456370
2018-01-31,353101
2019-03-12,266555
2018-02-04,452496
2018-12-23,144928
2019-11-22,487245
2016-09-28,383521
2016-04-01,359124
2017-12-08,43775
2020-02-11,484080
2018-03-29,492702
2020-02-15,72310
2018-04-28,16279
2017-04-14,298478
2017-08-04,7041
2016-05-14,463195
2017-06-22,226268
2016-04-18,261518
2020-04-14,444888
2019-12-12,135630
2019-06-24,77380
2017-02-22,486698
2019-12-08,281693
2016-12-31,37191
2016-01-15,131318
2018-01-25,286672
2018-08-30,268279
2017-05-25,43565
2017-08-21,49191
2019-11-03,398802
2016-07-15,129489
2016-09-29,338280
2016-11-16,368879
2020-03-26,331986
2020-05-25,55074
2018-09-10,360897
2020-09-18,42411
2019-04-13,70510
2020-05-16,265528
2018-09-12,146348
2018-07-26,279099
2017-04-14,335889
2020-01-26,403685
2019-07-03,440167
2020-10-02,348015
2016-02-02,322978
2017-01-29,68637
2018-09-04,172224
2018-12-07,302566
2019-07-16,468587
2016-03-21,88775
2018-08-26,414368
2020-05-02,67371
2019-08-26,260917
2020-03-21,95023
2020-11-17,382842
2020-03-02,488480
2016-04-09,426923
2019-08-20,490120
2020-04-30,75431
2019-03-17,249295
2018-01-03,294910
2017-02-08,438116
2019-05-11,265524
2016-10-18,360521
2020-01-23,38733
2019-09-11,154535
2019-05-11,39495
2020-02-18,10068
2016-07-31,193484
2019-05-14,32005
2019-12-23,419065
2019-01-12,189138
2020-01-05,19378
2019-12-20,221238
2017-10-03,177287
2020-02-25,55108
2017-09-27,408526
2017-06-09,266599
2019-04-07,463495
2019-01-10,471969
2019-12-25,274932
2016-05-31,100844
2020-01-04,264094
2019-01-18,35973
2018-05-10,28180
2017-06-25,490092
2018-05-23,19237
2018-01-10,179200
2016-10-03,419274
2018-06-29,294524
2016-06-07,257996
2017-12-17,123306
2019-02-12,181296
2019-11-03,142046
2017-05-12,35379
2016-02-21,113368
2016-09-23,339440
2018-02-19,23236
2018-01-09,63682
2018-05-16,352427
2020-08-16,196247
2020-06-08,238799
2019-11-18,389051
2018-02-05,73906
2019-03-03,349388
2018-07-18,293362
2019-03-31,435729
2017-01-06,383453
2019-05-03,439832
2020-04-16,314585
2020-08-01,78828
2020-06-12,119764
2019-10-29,221886
2020-05-04,418870
2017-11-04,313423
2016-03-01,319621
2016-02-27,461805
2018-04-13,95716
2016-01-21,33619
2016-04-14,284345
2020-04-21,29415
2016-12-31,19205
2019-05-29,16445
2019-06-30,48602
2020-07-02,273601
2019-07-15,374830
2016-11-17,473792
2018-02-10,409440
2020-03-13,412149
2019-09-04,188689
2016-05-09,126682
2020-02-13,104478
2020-02-24,22417
2020-01-31,128158
2019-01-05,19819
2016-03-02,218260
2020-12-02,79696
2018-10-27,325353
2020-12-07,423654
2017-03-17,229839
2020-07-04,418491
2018-06-07,113040
2019-05-11,190949
2017-09-07,445564
2017-05-18,390642
2017-01-11,79892
2016-06-17,49058
2016-03-27,279808
2016-06-16,97825
2020-11-07,289471
2019-08-14,404495
2017-12-08,271777
2018-09-22,368159
2018-04-30,384447
2017-09-09,175992
2020-03-14,233575
2020-11-03,254947
2018-08-08,234300
2018-01-02,149422
2018-10-12,108500
2016-11-28,67947
2020-07-29,111353
2019-06-26,496280
2020-05-23,414414
2020-12-16,379083
2017-03-19,76341
2019-01-15,341607
2020-11-23,319619
2016-03-25,303447
2016-03-26,48272
2018-11-27,402360
2020-02-11,372306
2018-06-28,234528
2018-03-08,498368
2020-10-26,5123
2020-06-22,365634
2018-05-04,389498
2019-09-13,213190
2017-03-11,406472
2020-07-15,189447
2018-01-11,163643
2019-06-30,456567
2020-11-03,121801
2018-07-10,94105
2017-02-12,261501
2017-12-12,138459
2019-07-31,395721
2017-07-23,145161
2019-04-15,227218
2018-06-01,194312
2019-09-28,96515
2020-07-24,163607
2017-09-21,190665
2020-08-26,160208
2016-05-08,438459
2019-12-11,74291
2020-03-17,253326
2018-09-30,336462
2017-04-18,353223
2017-04-19,467777
2018-02-15,55154
2017-05-21,400782
2016-04-27,12462
2016-12-15,319922
2020-04-14,370346
2020-09-18,41666
2018-10-23,91105
2020-01-14,427579
2017-07-27,488623
2020-10-03,478596
2019-01-12,187136
2016-06-26,122207
2016-09-16,105726
2020-08-17,292080
2019-07-02,264158
2016-01-20,33192
2017-03-07,15891
2020-09-27,381657
2019-11-19,254055
2019-12-24,166195
2016-07-02,406088
2020-09-09,38066
2019-08-24,31071
2019-07-31,138879
2020-09-23,161583
2017-01-27,373821
2020-04-23,431547
2018-03-23,83554
2020-06-05,465190
2016-02-01,291114
2020-01-24,212070
2019-01-25,75169
2017-04-10,277419
2016-09-16,361040
2019-12-13,445749
2019-07-24,237681
2019-07-05,484290
2017-03-09,261294
2019-09-10,19970
2019-06-05,488039
2020-02-20,23933
2019-01-18,331695
2017-12-16,82544
2017-11-21,446414
2019-11-30,202002
2017-10-19,283079
2017-06-14,75015
2020-01-12,355983
2016-05-10,299079
2017-10-05,217368
2018-01-27,314537
2016-05-03,473521
2019-04-27,415435
2016-02-04,184780
2020-10-12,447019
2020-07-28,113480
2020-10-14,319928
2018-08-13,332597
2016-04-27,496117
2016-11-09,59152
2020-07-15,378414
2019-02-28,451810
2018-03-21,65578
2019-05-22,84097
2019-12-03,310126
2016-03-11,135346
2019-04-15,341993
2018-02-07,325058
2016-08-19,216816
2018-05-14,452478
2018-09-17,322572
2016-12-12,284394
2019-10-12,431365
2020-01-04,102696
2016-10-19,475945
2020-01-19,362628
2019-10-08,16122
2020-07-31,414374
2017-06-22,168623
2018-05-06,96257
2016-02-17,232750
2018-07-21,484246
2018-05-14,289420
2017-07-31,429637
2017-01-05,92803
2017-04-10,167890
2018-03-31,287572
2020-06-09,142830
2019-12-29,258646
2020-04-29,105260
2019-12-01,221457
2019-08-05,235993
2018-12-15,257389
2016-03-09,235374
2016-03-22,130462
2018-08-06,112825
2020-01-02,392327
2017-01-16,403827
2019-02-17,325343
2018-09-29,184717
2019-09-21,223334
2016-10-15,158245
2017-05-05,68449
2016-09-02,279006
2020-09-05,466600
2020-09-29,212868
2016-02-24,169389
2018-06-01,246275
2017-10-11,396555
2018-06-27,155258
2018-08-11,472333
2018-11-04,63996
2016-06-11,33979
2017-04-28,74496
2016-03-12,325508
2018-11-20,7323
2020-07-15,124044
2016-05-25,452377
2019-02-28,164220
2018-02-15,229858
2020-09-22,147958
2020-04-01,140088
2017-05-09,252588
2017-07-19,156571
2020-09-06,95960
2020-04-02,73236
2019-09-02,139326
2019-10-26,465269
2018-10-29,100937
2016-09-14,312409
2018-07-09,337757
2016-11-02,67926
2018-03-04,432453
2017-02-28,450685
2017-01-20,454265
2020-06-13,826
2020-05-21,435257
2016-03-05,94885
2019-04-22,80187
2020-07-17,108474
2018-07-27,86864
2016-05-14,299541
2017-05-25,182328
2016-12-03,102178
2018-05-09,454367
2020-09-07,393012
2017-06-01,433047
2016-09-03,364239
2019-04-11,478801
2018-07-02,93200
2018-05-22,40376
2017-02-12,400360
2020-07-18,144284
2020-05-02,200594
2018-05-31,161527
2019-07-17,445606
2018-04-09,195208
2016-04-25,183967
2018-12-05,149534
2018-10-17,192023
2018-10-15,434994
2018-12-30,202453
2020-07-09,448588
2019-05-12,142242
2018-04-05,392054
2018-10-11,91803
2020-01-07,482907
2019-06-02,58361
2017-01-05,56585
2020-05-07,433332
2016-08-06,384153
2018-10-20,406121
2018-06-18,435034
2020-05-16,273197
2020-02-07,436134
2017-11-10,189216
2020-02-28,425438
2020-12-24,371920
2020-03-11,385236
2019-09-13,124229
2018-10-07,337663
2017-05-24,341909
2017-02-19,224837
2020-01-28,90095
2016-12-01,390726
2016-07-08,76250
2016-01-23,331596
2017-10-18,103052
2017-01-17,68082
2019-01-20,328774
2019-08-13,287449
2018-11-23,52181
2019-02-22,409904
2018-09-13,313768
2019-02-23,319295
2020-07-05,72414
2018-11-30,241401
2019-03-15,441474
2018-03-10,94452
2020-03-15,89833
2017-09-23,85383
2020-07-20,311519
2020-05-11,227052
2018-02-28,134647
2016-10-06,100419
2017-10-21,93234
2020-09-07,466501
2019-03-04,106017
2019-08-11,147851
2017-11-06,278558
2020-01-07,347062
2018-09-19,350738
2016-09-29,12259
2017-11-20,245027
2018-06-22,388445
2019-04-19,198640
